specimen_id	cell_type_name	percent_live_cell
633	CD3CD19neg	44.8
633	T cells (CD19-CD3+CD14-)	44.5
633	CD56+ CD3high T cells	0.75
633	CD56+CD3+T cells	0.73
633	CD3 Tcells	43.0
633	CD4Tcells	27.2
633	NaiveCD4	12.8
633	TcmCD4	7.9
633	TemraCD4	0.28
633	TemCD4	6.17
633	CD4+CD8+ T cells	0.19
633	CD4-CD8- T cells	3.97
633	CD8Tcells	10.6
633	NaiveCD8	5.57
633	TcmCD8	0.8
633	TemCD8	1.93
633	TemraCD8	2.29
633	T:M doublets (CD19-CD3+CD14+)	0.34
633	CD19-CD3-	35.2
633	NK cells (CD3-CD19-CD56+)	7.87
633	CD3-CD19-CD56- cells	27.3
633	Monocytes	23.0
633	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.28
633	non-pDCs	0.85
633	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.11
633	Conventional dendritic cells (cDCs)	0.74
633	cDC1	0.024
633	cDC2	0.6
633	pDC	0.35
633	Classical_Monocytes	20.0
633	Intermediate_Monocytes	0.44
633	Non-Classical_Monocytes	1.03
633	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.36
633	Activated granulocytes	0.21
633	Basophils	1.72
633	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.24
633	NK	6.06
633	CD56high NK cells	1.35
634	CD3CD19	0.14
634	CD19+ CD3-	11.6
634	MB doublets (CD19+CD14+)	0.00924
634	Bcells	11.6
634	B cells (CD19+CD3-CD14-CD56-)	11.6
634	B cells (CD19+CD20+CD3-CD14-CD56-)	11.6
634	Memory B cells	1.74
634	Naive B cells	8.79
634	Proliferating B cells	1.1
634	Activated B cells (ABCs)	1.01
634	ASCs (Plasmablasts)	0.075
634	B:NK doublets (CD19+CD3-CD14-CD56+)	0.016
634	CD3CD19neg	57.1
634	T cells (CD19-CD3+CD14-)	56.8
634	CD56+ CD3high T cells	0.75
634	CD56+CD3+T cells	0.72
634	CD3 Tcells	55.3
634	CD4Tcells	36.8
634	NaiveCD4	20.5
634	TcmCD4	10.7
634	TemraCD4	0.25
634	TemCD4	5.32
634	CD4+CD8+ T cells	0.16
634	CD4-CD8- T cells	4.15
634	CD8Tcells	13.1
634	NaiveCD8	8.46
634	TcmCD8	0.68
634	TemCD8	1.94
634	TemraCD8	2.02
634	T:M doublets (CD19-CD3+CD14+)	0.32
634	CD19-CD3-	31.1
634	NK cells (CD3-CD19-CD56+)	7.54
634	CD3-CD19-CD56- cells	23.6
634	Monocytes	19.8
634	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.11
634	non-pDCs	0.63
634	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.05
634	Conventional dendritic cells (cDCs)	0.58
634	cDC1	0.028
634	cDC2	0.49
634	pDC	0.43
634	Classical_Monocytes	16.9
634	Intermediate_Monocytes	0.55
634	Non-Classical_Monocytes	1.15
634	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.78
634	Activated granulocytes	0.13
634	Basophils	1.14
634	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.37
634	NK	5.67
634	CD56high NK cells	1.47
636	CD3CD19	0.14
636	CD19+ CD3-	9.95
636	MB doublets (CD19+CD14+)	0.00792
636	Bcells	9.94
636	B cells (CD19+CD3-CD14-CD56-)	9.83
636	B cells (CD19+CD20+CD3-CD14-CD56-)	9.83
636	Memory B cells	1.47
636	Naive B cells	8.1
636	Proliferating B cells	0.26
636	Activated B cells (ABCs)	0.23
636	ASCs (Plasmablasts)	0.025
636	B:NK doublets (CD19+CD3-CD14-CD56+)	0.11
636	CD3CD19neg	45.0
636	T cells (CD19-CD3+CD14-)	44.7
636	CD56+ CD3high T cells	0.49
636	CD56+CD3+T cells	1.56
636	CD3 Tcells	42.6
636	CD4Tcells	28.7
636	NaiveCD4	20.0
636	TcmCD4	3.51
636	TemraCD4	0.84
636	TemCD4	4.32
636	CD4+CD8+ T cells	0.24
636	CD4-CD8- T cells	1.59
636	CD8Tcells	11.4
636	NaiveCD8	8.4
636	TcmCD8	0.19
636	TemCD8	0.95
636	TemraCD8	1.86
636	T:M doublets (CD19-CD3+CD14+)	0.33
636	CD19-CD3-	44.9
636	NK cells (CD3-CD19-CD56+)	8.55
636	CD3-CD19-CD56- cells	36.4
636	Monocytes	32.4
636	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.46
636	non-pDCs	0.98
636	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.14
636	Conventional dendritic cells (cDCs)	0.84
636	cDC1	0.00792
636	cDC2	0.75
636	pDC	1.33
636	Classical_Monocytes	26.2
636	Intermediate_Monocytes	1.82
636	Non-Classical_Monocytes	1.71
636	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.98
636	Activated granulocytes	0.03
636	Basophils	1.66
636	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.16
636	NK	6.75
636	CD56high NK cells	1.5
637	CD3CD19	0.14
637	CD19+ CD3-	10.9
637	MB doublets (CD19+CD14+)	0.00394
637	Bcells	10.9
637	B cells (CD19+CD3-CD14-CD56-)	10.8
637	B cells (CD19+CD20+CD3-CD14-CD56-)	10.8
637	Memory B cells	1.8
637	Naive B cells	8.75
637	Proliferating B cells	0.28
637	Activated B cells (ABCs)	0.25
637	ASCs (Plasmablasts)	0.028
637	B:NK doublets (CD19+CD3-CD14-CD56+)	0.075
637	CD3CD19neg	51.7
637	T cells (CD19-CD3+CD14-)	51.6
637	CD56+ CD3high T cells	0.23
637	CD56+CD3+T cells	0.88
637	CD3 Tcells	50.5
637	CD4Tcells	35.4
637	NaiveCD4	27.7
637	TcmCD4	3.58
637	TemraCD4	0.56
637	TemCD4	3.54
637	CD4+CD8+ T cells	0.23
637	CD4-CD8- T cells	1.39
637	CD8Tcells	13.0
637	NaiveCD8	10.9
637	TcmCD8	0.18
637	TemCD8	0.8
637	TemraCD8	1.18
637	T:M doublets (CD19-CD3+CD14+)	0.1
637	CD19-CD3-	37.2
637	NK cells (CD3-CD19-CD56+)	5.21
637	CD3-CD19-CD56- cells	32.0
637	Monocytes	27.7
637	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.96
637	non-pDCs	0.72
637	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.17
637	Conventional dendritic cells (cDCs)	0.54
637	cDC1	0.00446
637	cDC2	0.5
637	pDC	1.05
637	Classical_Monocytes	22.7
637	Intermediate_Monocytes	1.46
637	Non-Classical_Monocytes	1.41
637	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.33
637	Activated granulocytes	0.045
637	Basophils	1.72
637	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.45
637	NK	3.86
637	CD56high NK cells	1.15
638	CD3CD19	0.24
638	CD19+ CD3-	10.4
638	MB doublets (CD19+CD14+)	0.00644
638	Bcells	10.4
638	B cells (CD19+CD3-CD14-CD56-)	10.3
638	B cells (CD19+CD20+CD3-CD14-CD56-)	10.3
638	Memory B cells	1.61
638	Naive B cells	8.38
638	Proliferating B cells	0.29
638	Activated B cells (ABCs)	0.24
638	ASCs (Plasmablasts)	0.047
638	B:NK doublets (CD19+CD3-CD14-CD56+)	0.11
638	CD3CD19neg	56.1
638	T cells (CD19-CD3+CD14-)	55.9
638	CD56+ CD3high T cells	0.5
638	CD56+CD3+T cells	1.7
638	CD3 Tcells	53.7
638	CD4Tcells	37.1
638	NaiveCD4	26.4
638	TcmCD4	4.46
638	TemraCD4	0.95
638	TemCD4	5.22
638	CD4+CD8+ T cells	0.42
638	CD4-CD8- T cells	1.74
638	CD8Tcells	13.8
638	NaiveCD8	10.6
638	TcmCD8	0.24
638	TemCD8	1.22
638	TemraCD8	1.77
638	T:M doublets (CD19-CD3+CD14+)	0.18
638	CD19-CD3-	33.3
638	NK cells (CD3-CD19-CD56+)	6.87
638	CD3-CD19-CD56- cells	26.4
638	Monocytes	21.4
638	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.07
638	non-pDCs	0.79
638	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.2
638	Conventional dendritic cells (cDCs)	0.59
638	cDC1	0.00748
638	cDC2	0.51
638	pDC	1.11
638	Classical_Monocytes	16.6
638	Intermediate_Monocytes	1.1
638	Non-Classical_Monocytes	1.54
638	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.95
638	Activated granulocytes	0.033
638	Basophils	2.19
638	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.56
638	NK	5.0
638	CD56high NK cells	1.62
639	CD3CD19	0.15
639	CD19+ CD3-	9.02
639	MB doublets (CD19+CD14+)	0.00692
639	Bcells	9.02
639	B cells (CD19+CD3-CD14-CD56-)	8.94
639	B cells (CD19+CD20+CD3-CD14-CD56-)	8.94
639	Memory B cells	1.44
639	Naive B cells	7.22
639	Proliferating B cells	0.27
639	Activated B cells (ABCs)	0.22
639	ASCs (Plasmablasts)	0.048
639	B:NK doublets (CD19+CD3-CD14-CD56+)	0.079
639	CD3CD19neg	61.5
639	T cells (CD19-CD3+CD14-)	61.4
639	CD56+ CD3high T cells	0.47
639	CD56+CD3+T cells	1.27
639	CD3 Tcells	59.6
639	CD4Tcells	41.3
639	NaiveCD4	31.1
639	TcmCD4	5.41
639	TemraCD4	0.65
639	TemCD4	4.1
639	CD4+CD8+ T cells	0.29
639	CD4-CD8- T cells	1.54
639	CD8Tcells	16.0
639	NaiveCD8	13.2
639	TcmCD8	0.3
639	TemCD8	0.96
639	TemraCD8	1.45
639	T:M doublets (CD19-CD3+CD14+)	0.12
639	CD19-CD3-	29.3
639	NK cells (CD3-CD19-CD56+)	5.68
639	CD3-CD19-CD56- cells	23.6
639	Monocytes	19.8
639	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.48
639	non-pDCs	0.71
639	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.13
639	Conventional dendritic cells (cDCs)	0.58
639	cDC1	0.0065
639	cDC2	0.53
639	pDC	0.66
639	Classical_Monocytes	16.1
639	Intermediate_Monocytes	0.95
639	Non-Classical_Monocytes	1.15
639	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.86
639	Activated granulocytes	0.011
639	Basophils	1.68
639	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.02
639	NK	4.02
639	CD56high NK cells	1.46
640	CD3CD19	0.17
640	CD19+ CD3-	8.9
640	MB doublets (CD19+CD14+)	0.0064
640	Bcells	8.9
640	B cells (CD19+CD3-CD14-CD56-)	8.83
640	B cells (CD19+CD20+CD3-CD14-CD56-)	8.83
640	Memory B cells	1.46
640	Naive B cells	7.15
640	Proliferating B cells	0.23
640	Activated B cells (ABCs)	0.21
640	ASCs (Plasmablasts)	0.022
640	B:NK doublets (CD19+CD3-CD14-CD56+)	0.065
640	CD3CD19neg	64.8
640	T cells (CD19-CD3+CD14-)	64.7
640	CD56+ CD3high T cells	0.36
640	CD56+CD3+T cells	1.65
640	CD3 Tcells	62.7
640	CD4Tcells	44.6
640	NaiveCD4	33.1
640	TcmCD4	5.99
640	TemraCD4	0.68
640	TemCD4	4.82
640	CD4+CD8+ T cells	0.28
640	CD4-CD8- T cells	1.64
640	CD8Tcells	15.5
640	NaiveCD8	13.0
640	TcmCD8	0.27
640	TemCD8	0.98
640	TemraCD8	1.27
640	T:M doublets (CD19-CD3+CD14+)	0.094
640	CD19-CD3-	26.1
640	NK cells (CD3-CD19-CD56+)	6.52
640	CD3-CD19-CD56- cells	19.6
640	Monocytes	15.4
640	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.01
640	non-pDCs	0.7
640	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.15
640	Conventional dendritic cells (cDCs)	0.55
640	cDC1	0.00508
640	cDC2	0.5
640	pDC	1.15
640	Classical_Monocytes	11.5
640	Intermediate_Monocytes	0.79
640	Non-Classical_Monocytes	0.92
640	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.18
640	Activated granulocytes	0.012
640	Basophils	1.0
640	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.99
640	NK	5.06
640	CD56high NK cells	1.25
643	CD3CD19	0.38
643	CD19+ CD3-	8.54
643	MB doublets (CD19+CD14+)	0.043
643	Bcells	8.49
643	B cells (CD19+CD3-CD14-CD56-)	7.98
643	B cells (CD19+CD20+CD3-CD14-CD56-)	7.97
643	Memory B cells	0.77
643	Naive B cells	7.03
643	Proliferating B cells	0.16
643	Activated B cells (ABCs)	0.14
643	ASCs (Plasmablasts)	0.015
643	B:NK doublets (CD19+CD3-CD14-CD56+)	0.51
643	CD3CD19neg	55.2
643	T cells (CD19-CD3+CD14-)	54.4
643	CD56+ CD3high T cells	0.63
643	CD56+CD3+T cells	1.19
643	CD3 Tcells	52.6
643	CD4Tcells	26.2
643	NaiveCD4	9.64
643	TcmCD4	11.2
643	TemraCD4	1.39
643	TemCD4	3.94
643	CD4+CD8+ T cells	0.23
643	CD4-CD8- T cells	2.73
643	CD8Tcells	21.9
643	NaiveCD8	14.4
643	TcmCD8	0.54
643	TemCD8	1.21
643	TemraCD8	5.74
643	T:M doublets (CD19-CD3+CD14+)	0.78
643	CD19-CD3-	35.9
643	NK cells (CD3-CD19-CD56+)	13.2
643	CD3-CD19-CD56- cells	22.7
643	Monocytes	18.9
643	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.77
643	non-pDCs	0.82
643	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.074
643	Conventional dendritic cells (cDCs)	0.74
643	cDC1	0.000415
643	cDC2	0.45
643	pDC	0.82
643	Classical_Monocytes	15.1
643	Intermediate_Monocytes	0.36
643	Non-Classical_Monocytes	1.34
643	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.77
643	Activated granulocytes	0.28
643	Basophils	0.34
643	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.14
643	NK	11.3
643	CD56high NK cells	0.75
644	CD3CD19	0.52
644	CD19+ CD3-	11.8
644	MB doublets (CD19+CD14+)	0.069
644	Bcells	11.7
644	B cells (CD19+CD3-CD14-CD56-)	11.2
644	B cells (CD19+CD20+CD3-CD14-CD56-)	11.2
644	Memory B cells	1.01
644	Naive B cells	9.94
644	Proliferating B cells	0.25
644	Activated B cells (ABCs)	0.21
644	ASCs (Plasmablasts)	0.03
644	B:NK doublets (CD19+CD3-CD14-CD56+)	0.47
644	CD3CD19neg	52.6
644	T cells (CD19-CD3+CD14-)	52.2
644	CD56+ CD3high T cells	0.41
644	CD56+CD3+T cells	0.7
644	CD3 Tcells	51.1
644	CD4Tcells	26.9
644	NaiveCD4	10.1
644	TcmCD4	12.4
644	TemraCD4	0.93
644	TemCD4	3.46
644	CD4+CD8+ T cells	0.17
644	CD4-CD8- T cells	2.12
644	CD8Tcells	20.7
644	NaiveCD8	14.5
644	TcmCD8	0.66
644	TemCD8	1.33
644	TemraCD8	4.18
644	T:M doublets (CD19-CD3+CD14+)	0.47
644	CD19-CD3-	35.1
644	NK cells (CD3-CD19-CD56+)	6.16
644	CD3-CD19-CD56- cells	28.9
644	Monocytes	25.1
644	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.22
644	non-pDCs	1.13
644	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.24
644	Conventional dendritic cells (cDCs)	0.88
644	cDC1	0.00153
644	cDC2	0.49
644	pDC	0.9
644	Classical_Monocytes	21.2
644	Intermediate_Monocytes	0.3
644	Non-Classical_Monocytes	0.81
644	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.83
644	Activated granulocytes	0.11
644	Basophils	0.41
644	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.3
644	NK	5.13
644	CD56high NK cells	0.39
645	CD3CD19	0.39
645	CD19+ CD3-	8.86
645	MB doublets (CD19+CD14+)	0.059
645	Bcells	8.8
645	B cells (CD19+CD3-CD14-CD56-)	8.22
645	B cells (CD19+CD20+CD3-CD14-CD56-)	8.22
645	Memory B cells	0.86
645	Naive B cells	7.22
645	Proliferating B cells	0.13
645	Activated B cells (ABCs)	0.12
645	ASCs (Plasmablasts)	0.011
645	B:NK doublets (CD19+CD3-CD14-CD56+)	0.57
645	CD3CD19neg	45.5
645	T cells (CD19-CD3+CD14-)	45.2
645	CD56+ CD3high T cells	0.49
645	CD56+CD3+T cells	0.92
645	CD3 Tcells	43.7
645	CD4Tcells	20.8
645	NaiveCD4	7.22
645	TcmCD4	9.54
645	TemraCD4	0.92
645	TemCD4	3.16
645	CD4+CD8+ T cells	0.17
645	CD4-CD8- T cells	2.13
645	CD8Tcells	19.6
645	NaiveCD8	12.9
645	TcmCD8	0.66
645	TemCD8	1.31
645	TemraCD8	4.75
645	T:M doublets (CD19-CD3+CD14+)	0.34
645	CD19-CD3-	45.2
645	NK cells (CD3-CD19-CD56+)	8.24
645	CD3-CD19-CD56- cells	37.0
645	Monocytes	33.0
645	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.03
645	non-pDCs	0.86
645	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.087
645	Conventional dendritic cells (cDCs)	0.78
645	cDC1	0.00131
645	cDC2	0.5
645	pDC	1.0
645	Classical_Monocytes	27.9
645	Intermediate_Monocytes	0.71
645	Non-Classical_Monocytes	1.67
645	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.03
645	Activated granulocytes	0.14
645	Basophils	0.63
645	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.22
645	NK	6.92
645	CD56high NK cells	0.54
646	CD3CD19	0.72
646	CD19+ CD3-	10.0
646	MB doublets (CD19+CD14+)	0.071
646	Bcells	9.96
646	B cells (CD19+CD3-CD14-CD56-)	9.24
646	B cells (CD19+CD20+CD3-CD14-CD56-)	9.24
646	Memory B cells	0.85
646	Naive B cells	8.19
646	Proliferating B cells	0.19
646	Activated B cells (ABCs)	0.14
646	ASCs (Plasmablasts)	0.046
646	B:NK doublets (CD19+CD3-CD14-CD56+)	0.71
646	CD3CD19neg	54.1
646	T cells (CD19-CD3+CD14-)	53.8
646	CD56+ CD3high T cells	0.43
646	CD56+CD3+T cells	0.89
646	CD3 Tcells	52.5
646	CD4Tcells	27.1
646	NaiveCD4	8.2
646	TcmCD4	13.6
646	TemraCD4	0.96
646	TemCD4	4.36
646	CD4+CD8+ T cells	0.22
646	CD4-CD8- T cells	2.15
646	CD8Tcells	21.9
646	NaiveCD8	14.4
646	TcmCD8	0.96
646	TemCD8	1.62
646	TemraCD8	4.95
646	T:M doublets (CD19-CD3+CD14+)	0.31
646	CD19-CD3-	35.2
646	NK cells (CD3-CD19-CD56+)	6.4
646	CD3-CD19-CD56- cells	28.8
646	Monocytes	25.0
646	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.81
646	non-pDCs	1.16
646	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.077
646	Conventional dendritic cells (cDCs)	1.08
646	cDC1	0.0018
646	cDC2	0.77
646	pDC	0.52
646	Classical_Monocytes	20.4
646	Intermediate_Monocytes	0.44
646	Non-Classical_Monocytes	1.8
646	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.78
646	Activated granulocytes	0.094
646	Basophils	0.52
646	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.15
646	NK	5.31
646	CD56high NK cells	0.54
647	CD3CD19	0.54
647	CD19+ CD3-	11.3
647	MB doublets (CD19+CD14+)	0.049
647	Bcells	11.2
647	B cells (CD19+CD3-CD14-CD56-)	10.6
647	B cells (CD19+CD20+CD3-CD14-CD56-)	10.6
647	Memory B cells	0.98
647	Naive B cells	9.57
647	Proliferating B cells	0.077
647	Activated B cells (ABCs)	0.069
647	ASCs (Plasmablasts)	0.00728
647	B:NK doublets (CD19+CD3-CD14-CD56+)	0.61
647	CD3CD19neg	53.4
647	T cells (CD19-CD3+CD14-)	53.1
647	CD56+ CD3high T cells	0.42
647	CD56+CD3+T cells	0.99
647	CD3 Tcells	51.7
647	CD4Tcells	25.2
647	NaiveCD4	7.93
647	TcmCD4	12.0
647	TemraCD4	0.93
647	TemCD4	4.3
647	CD4+CD8+ T cells	0.21
647	CD4-CD8- T cells	2.25
647	CD8Tcells	22.8
647	NaiveCD8	15.1
647	TcmCD8	0.98
647	TemCD8	1.73
647	TemraCD8	5.02
647	T:M doublets (CD19-CD3+CD14+)	0.3
647	CD19-CD3-	34.8
647	NK cells (CD3-CD19-CD56+)	7.6
647	CD3-CD19-CD56- cells	27.2
647	Monocytes	23.2
647	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.78
647	non-pDCs	1.01
647	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.058
647	Conventional dendritic cells (cDCs)	0.95
647	cDC1	0.00194
647	cDC2	0.66
647	pDC	0.63
647	Classical_Monocytes	18.8
647	Intermediate_Monocytes	0.37
647	Non-Classical_Monocytes	1.79
647	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.96
647	Activated granulocytes	0.08
647	Basophils	0.41
647	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.46
647	NK	6.33
647	CD56high NK cells	0.63
650	CD3CD19	0.13
650	CD19+ CD3-	10.2
650	MB doublets (CD19+CD14+)	0.00666
650	Bcells	10.2
650	B cells (CD19+CD3-CD14-CD56-)	10.1
650	B cells (CD19+CD20+CD3-CD14-CD56-)	10.1
650	Memory B cells	3.63
650	Naive B cells	6.05
650	Proliferating B cells	0.45
650	Activated B cells (ABCs)	0.37
650	ASCs (Plasmablasts)	0.072
650	B:NK doublets (CD19+CD3-CD14-CD56+)	0.05
650	CD3CD19neg	57.8
650	T cells (CD19-CD3+CD14-)	57.6
650	CD56+ CD3high T cells	0.47
650	CD56+CD3+T cells	2.77
650	CD3 Tcells	54.3
650	CD4Tcells	30.3
650	NaiveCD4	17.2
650	TcmCD4	8.47
650	TemraCD4	0.096
650	TemCD4	4.55
650	CD4+CD8+ T cells	0.2
650	CD4-CD8- T cells	1.38
650	CD8Tcells	21.8
650	NaiveCD8	13.9
650	TcmCD8	0.9
650	TemCD8	4.45
650	TemraCD8	2.63
650	T:M doublets (CD19-CD3+CD14+)	0.19
650	CD19-CD3-	31.9
650	NK cells (CD3-CD19-CD56+)	9.06
650	CD3-CD19-CD56- cells	22.9
650	Monocytes	19.7
650	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.36
650	non-pDCs	0.63
650	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.19
650	Conventional dendritic cells (cDCs)	0.44
650	cDC1	0.00279
650	cDC2	0.42
650	pDC	0.41
650	Classical_Monocytes	16.9
650	Intermediate_Monocytes	0.54
650	Non-Classical_Monocytes	0.82
650	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.1
650	Activated granulocytes	0.076
650	Basophils	0.16
650	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.79
650	NK	8.59
650	CD56high NK cells	0.32
651	CD3CD19	0.15
651	CD19+ CD3-	8.21
651	MB doublets (CD19+CD14+)	0.00713
651	Bcells	8.2
651	B cells (CD19+CD3-CD14-CD56-)	8.15
651	B cells (CD19+CD20+CD3-CD14-CD56-)	8.15
651	Memory B cells	2.91
651	Naive B cells	4.93
651	Proliferating B cells	0.32
651	Activated B cells (ABCs)	0.24
651	ASCs (Plasmablasts)	0.074
651	B:NK doublets (CD19+CD3-CD14-CD56+)	0.042
651	CD3CD19neg	60.2
651	T cells (CD19-CD3+CD14-)	60.1
651	CD56+ CD3high T cells	0.29
651	CD56+CD3+T cells	3.0
651	CD3 Tcells	56.8
651	CD4Tcells	32.0
651	NaiveCD4	18.2
651	TcmCD4	9.4
651	TemraCD4	0.11
651	TemCD4	4.39
651	CD4+CD8+ T cells	0.26
651	CD4-CD8- T cells	1.56
651	CD8Tcells	22.3
651	NaiveCD8	14.2
651	TcmCD8	1.61
651	TemCD8	3.75
651	TemraCD8	2.69
651	T:M doublets (CD19-CD3+CD14+)	0.08
651	CD19-CD3-	31.4
651	NK cells (CD3-CD19-CD56+)	8.88
651	CD3-CD19-CD56- cells	22.6
651	Monocytes	18.7
651	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.44
651	non-pDCs	0.59
651	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.18
651	Conventional dendritic cells (cDCs)	0.41
651	cDC1	0.00228
651	cDC2	0.4
651	pDC	0.52
651	Classical_Monocytes	15.9
651	Intermediate_Monocytes	0.58
651	Non-Classical_Monocytes	0.68
651	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.84
651	Activated granulocytes	0.073
651	Basophils	0.95
651	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.71
651	NK	8.49
651	CD56high NK cells	0.29
652	CD3CD19	0.14
652	CD19+ CD3-	11.3
652	MB doublets (CD19+CD14+)	0.01
652	Bcells	11.3
652	B cells (CD19+CD3-CD14-CD56-)	11.2
652	B cells (CD19+CD20+CD3-CD14-CD56-)	11.2
652	Memory B cells	3.99
652	Naive B cells	6.8
652	Proliferating B cells	0.46
652	Activated B cells (ABCs)	0.33
652	ASCs (Plasmablasts)	0.12
652	B:NK doublets (CD19+CD3-CD14-CD56+)	0.051
652	CD3CD19neg	57.6
652	T cells (CD19-CD3+CD14-)	57.6
652	CD56+ CD3high T cells	0.28
652	CD56+CD3+T cells	2.88
652	CD3 Tcells	54.4
652	CD4Tcells	30.1
652	NaiveCD4	17.7
652	TcmCD4	8.34
652	TemraCD4	0.083
652	TemCD4	3.95
652	CD4+CD8+ T cells	0.25
652	CD4-CD8- T cells	1.69
652	CD8Tcells	21.6
652	NaiveCD8	14.0
652	TcmCD8	1.59
652	TemCD8	3.84
652	TemraCD8	2.22
652	T:M doublets (CD19-CD3+CD14+)	0.062
652	CD19-CD3-	30.9
652	NK cells (CD3-CD19-CD56+)	7.34
652	CD3-CD19-CD56- cells	23.6
652	Monocytes	18.9
652	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.49
652	non-pDCs	0.74
652	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.29
652	Conventional dendritic cells (cDCs)	0.45
652	cDC1	0.00129
652	cDC2	0.44
652	pDC	0.38
652	Classical_Monocytes	15.5
652	Intermediate_Monocytes	0.96
652	Non-Classical_Monocytes	0.84
652	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	4.7
652	Activated granulocytes	0.043
652	Basophils	0.91
652	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	3.61
652	NK	6.98
652	CD56high NK cells	0.29
653	CD3CD19	0.11
653	CD19+ CD3-	10.9
653	MB doublets (CD19+CD14+)	0.00728
653	Bcells	10.9
653	B cells (CD19+CD3-CD14-CD56-)	10.8
653	B cells (CD19+CD20+CD3-CD14-CD56-)	10.8
653	Memory B cells	3.71
653	Naive B cells	6.49
653	Proliferating B cells	0.63
653	Activated B cells (ABCs)	0.32
653	ASCs (Plasmablasts)	0.3
653	B:NK doublets (CD19+CD3-CD14-CD56+)	0.079
653	CD3CD19neg	59.2
653	T cells (CD19-CD3+CD14-)	59.2
653	CD56+ CD3high T cells	0.24
