protein_id	specimen_id	lower_limit_of_quantitation	protein_expression	quality_control	unit	upper_limit_of_quantitation
Q9HBE4	155	1.1857	1.1857	Pass	Normalized Protein eXpression	nan
P35225	155	1.01539	1.01539	Pass	Normalized Protein eXpression	nan
P78556	155	0.99503	4.21317	Pass	Normalized Protein eXpression	nan
P01375	155	1.40285	1.40285	Pass	Normalized Protein eXpression	nan
P10144	155	0.54187	3.6364	Pass	Normalized Protein eXpression	nan
P29459,P29460	155	-0.00596	6.68346	Pass	Normalized Protein eXpression	nan
P09603	155	-0.50076	7.94011	Pass	Normalized Protein eXpression	nan
Q9H6B4	155	1.11092	2.85029	Pass	Normalized Protein eXpression	nan
Q96JA1	155	1.14658	3.07958	Pass	Normalized Protein eXpression	nan
O95502	155	1.28086	3.62789	Pass	Normalized Protein eXpression	nan
P23526	155	1.55207	1.55207	Pass	Normalized Protein eXpression	nan
P52888	155	1.77792	5.71215	Pass	Normalized Protein eXpression	nan
P43234	155	0.50211	1.81759	Pass	Normalized Protein eXpression	nan
Q96LA6	155	1.30854	4.98228	Pass	Normalized Protein eXpression	nan
Q04900	155	1.13971	4.54636	Pass	Normalized Protein eXpression	nan
P20711	155	1.16815	6.05543	Pass	Normalized Protein eXpression	nan
Q9NPH0	155	0.77476	2.97931	Pass	Normalized Protein eXpression	nan
Q03403	155	-0.01481	4.21835	Pass	Normalized Protein eXpression	nan
P25815	155	1.34157	1.34157	Pass	Normalized Protein eXpression	nan
O15123	155	0.81732	2.10766	Pass	Normalized Protein eXpression	nan
Q9Y5K6	155	1.55884	7.67475	Pass	Normalized Protein eXpression	nan
O43827	155	0.35752	0.92753	Pass	Normalized Protein eXpression	nan
Q9NY25	155	1.18984	4.85815	Pass	Normalized Protein eXpression	nan
Q9GZM7	155	1.05249	4.02767	Pass	Normalized Protein eXpression	nan
P35754	155	1.85123	1.85123	Pass	Normalized Protein eXpression	nan
P09104	155	1.33845	5.00662	Pass	Normalized Protein eXpression	nan
O95544	155	1.058	4.4421	Pass	Normalized Protein eXpression	nan
Q9UBU3	155	0.86118	3.01013	Pass	Normalized Protein eXpression	nan
P50452	155	2.76467	3.21223	Pass	Normalized Protein eXpression	nan
P35237	155	1.33965	4.4574	Pass	Normalized Protein eXpression	nan
Q9HBB8	155	0.85941	2.44128	Pass	Normalized Protein eXpression	nan
Q76M96	155	2.02123	5.50608	Pass	Normalized Protein eXpression	nan
Q9NR28	155	2.77598	2.96654	Pass	Normalized Protein eXpression	nan
Q8N1Q1	155	1.22512	7.07282	Pass	Normalized Protein eXpression	nan
Q13275	155	1.57882	2.93608	Pass	Normalized Protein eXpression	nan
O43240	155	1.69848	3.05181	Pass	Normalized Protein eXpression	nan
Q9UKJ0	155	1.12548	5.63797	Pass	Normalized Protein eXpression	nan
O95841	155	-0.06951	2.4486	Pass	Normalized Protein eXpression	nan
P51693	155	1.58884	7.22624	Pass	Normalized Protein eXpression	nan
Q8IZP9	155	0.80795	3.19112	Pass	Normalized Protein eXpression	nan
P19971	155	1.14866	7.30853	Pass	Normalized Protein eXpression	nan
O75791	155	1.3144	2.9385	Pass	Normalized Protein eXpression	nan
A6NI73	155	1.54049	4.42382	Pass	Normalized Protein eXpression	nan
P00352	155	1.26539	2.11291	Pass	Normalized Protein eXpression	nan
P40259	155	0.67358	2.79047	Pass	Normalized Protein eXpression	nan
P09525	155	1.25367	1.333	Pass	Normalized Protein eXpression	nan
P50995	155	0.37254	2.3362	Pass	Normalized Protein eXpression	nan
Q9Y286	155	0.67089	3.09623	Pass	Normalized Protein eXpression	nan
P26010	155	1.45454	1.45454	Pass	Normalized Protein eXpression	nan
P09417	155	1.85657	5.36007	Pass	Normalized Protein eXpression	nan
O00161	155	0.84723	1.7479	Pass	Normalized Protein eXpression	nan
P27695	155	0.87527	1.81558	Pass	Normalized Protein eXpression	nan
O75356	155	0.42768	1.61741	Pass	Normalized Protein eXpression	nan
Q9H4D0	155	1.49983	3.85223	Pass	Normalized Protein eXpression	nan
P21964	155	2.01635	3.97194	Pass	Normalized Protein eXpression	nan
Q15846	155	0.54408	3.956	Pass	Normalized Protein eXpression	nan
P51858	155	0.69669	1.17454	Pass	Normalized Protein eXpression	nan
Q6WN34	155	-0.36512	3.75153	Pass	Normalized Protein eXpression	nan
P09668	155	2.46898	2.46898	Pass	Normalized Protein eXpression	nan
Q15155	155	-0.00552	5.18344	Pass	Normalized Protein eXpression	nan
P16083	155	1.20173	1.20173	Pass	Normalized Protein eXpression	nan
Q9BQB4	155	1.00506	4.83998	Pass	Normalized Protein eXpression	nan
Q92520	155	0.63946	6.37061	Pass	Normalized Protein eXpression	nan
Q8NBS9	155	0.58008	2.33097	Pass	Normalized Protein eXpression	nan
P41236	155	1.67236	2.92284	Pass	Normalized Protein eXpression	nan
Q9UHL4	155	1.05458	1.05458	Pass	Normalized Protein eXpression	nan
Q86VZ4	155	1.12099	4.15378	Pass	Normalized Protein eXpression	nan
Q9UHX3	155	0.90058	3.48735	Pass	Normalized Protein eXpression	nan
Q6UWV6	155	0.8773	4.08883	Pass	Normalized Protein eXpression	nan
Q8WTU2	155	0.81887	0.81887	Pass	Normalized Protein eXpression	nan
Q8NI22	155	1.01207	3.15251	Pass	Normalized Protein eXpression	nan
Q9BYZ8	155	2.0946	8.38725	Pass	Normalized Protein eXpression	nan
Q8NBJ7	155	0.63176	4.88495	Pass	Normalized Protein eXpression	nan
Q8WVQ1	155	1.11328	4.75749	Pass	Normalized Protein eXpression	nan
P29017	155	1.71959	5.52922	Pass	Normalized Protein eXpression	nan
P22466	155	0.98938	7.10819	Pass	Normalized Protein eXpression	nan
P19022	155	0.48994	2.5514	Pass	Normalized Protein eXpression	nan
Q06418	155	0.78785	2.91088	Pass	Normalized Protein eXpression	nan
P46109	155	1.31325	5.05277	Pass	Normalized Protein eXpression	nan
Q8WX77	155	1.24459	2.61807	Pass	Normalized Protein eXpression	nan
Q9BZR6	155	0.77159	1.00022	Pass	Normalized Protein eXpression	nan
P13611	155	1.22148	3.98081	Pass	Normalized Protein eXpression	nan
P09467	155	1.42709	1.88495	Pass	Normalized Protein eXpression	nan
P01222	155	1.20455	5.05754	Pass	Normalized Protein eXpression	nan
P46379	155	1.07815	2.84282	Pass	Normalized Protein eXpression	nan
Q92692	155	0.87203	5.96929	Pass	Normalized Protein eXpression	nan
P05089	155	2.04054	2.04054	Pass	Normalized Protein eXpression	nan
P40818	155	1.26597	2.69314	Pass	Normalized Protein eXpression	nan
Q02790	155	0.6775	0.94563	Pass	Normalized Protein eXpression	nan
P31431	155	1.22702	5.24038	Pass	Normalized Protein eXpression	nan
Q9NWQ8	155	1.55256	2.38206	Pass	Normalized Protein eXpression	nan
Q16773	155	2.05163	7.41878	Pass	Normalized Protein eXpression	nan
P98082	155	1.48709	1.48709	Pass	Normalized Protein eXpression	nan
Q9NQX5	155	1.61826	5.92936	Pass	Normalized Protein eXpression	nan
Q641Q3	155	1.46693	3.59475	Pass	Normalized Protein eXpression	nan
Q16820	155	0.90702	1.86515	Pass	Normalized Protein eXpression	nan
Q01973	155	0.56772	2.36966	Pass	Normalized Protein eXpression	nan
NT-proBNP	155	1.59256	5.04696	Pass	Normalized Protein eXpression	nan
P12724	155	1.57095	6.66748	Pass	Normalized Protein eXpression	nan
Q96SB3	116	1.04249	4.43919	Pass	Normalized Protein eXpression	nan
P16278	116	1.26187	2.34261	Pass	Normalized Protein eXpression	nan
O75475	116	1.26807	1.62842	Pass	Normalized Protein eXpression	nan
Q05516	116	0.7018	3.42007	Pass	Normalized Protein eXpression	nan
Q9NWZ3	116	1.52904	1.52904	Pass	Normalized Protein eXpression	nan
Q15661	116	0.86232	4.16944	Pass	Normalized Protein eXpression	nan
P14317	116	0.92094	5.03367	Pass	Normalized Protein eXpression	nan
Q9UHC6	116	0.89232	1.39589	Pass	Normalized Protein eXpression	nan
Q6UXB4	116	1.22117	3.38587	Pass	Normalized Protein eXpression	nan
Q00978	116	1.17154	2.34316	Pass	Normalized Protein eXpression	nan
Q9UNE0	116	1.50621	3.88349	Pass	Normalized Protein eXpression	nan
P05231	116	1.09691	2.45104	Pass	Normalized Protein eXpression	nan
Q13574	116	0.65881	0.65881	Pass	Normalized Protein eXpression	nan
Q8WTT0	116	1.00541	3.09937	Pass	Normalized Protein eXpression	nan
P51617	116	0.26049	2.70896	Pass	Normalized Protein eXpression	nan
Q9UMR7	116	1.13912	4.26045	Pass	Normalized Protein eXpression	nan
Q06830	116	1.04951	2.28518	Pass	Normalized Protein eXpression	nan
P30048	116	0.20992	0.92477	Pass	Normalized Protein eXpression	nan
P09038	116	0.54183	1.3881	Pass	Normalized Protein eXpression	nan
P30044	116	0.88832	6.84095	Pass	Normalized Protein eXpression	nan
Q8N608	116	0.62778	1.54685	Pass	Normalized Protein eXpression	nan
Q9C035	116	1.03969	2.94265	Pass	Normalized Protein eXpression	nan
Q14203	116	1.19409	5.32476	Pass	Normalized Protein eXpression	nan
P23229	116	0.81578	0.97873	Pass	Normalized Protein eXpression	nan
Q15517	116	2.62778	3.12896	Pass	Normalized Protein eXpression	nan
Q14435	116	1.31693	1.31693	Pass	Normalized Protein eXpression	nan
Q96DB9	116	1.66908	1.80151	Pass	Normalized Protein eXpression	nan
Q12933	116	1.52693	3.35827	Pass	Normalized Protein eXpression	nan
P19474	116	0.55694	2.97727	Pass	Normalized Protein eXpression	nan
Q8NHJ6	116	1.06875	3.39323	Pass	Normalized Protein eXpression	nan
P34130	116	0.70994	1.06469	Pass	Normalized Protein eXpression	nan
P08727	116	1.19379	3.46357	Pass	Normalized Protein eXpression	nan
O43736	116	0.6847	2.58401	Pass	Normalized Protein eXpression	nan
P50135	116	2.02178	10.61912	Pass	Normalized Protein eXpression	nan
P51671	116	1.38969	9.17359	Pass	Normalized Protein eXpression	nan
Q7Z6M3	116	1.6338	3.57268	Pass	Normalized Protein eXpression	nan
Q9GZT9	116	0.97546	1.54083	Pass	Normalized Protein eXpression	nan
Q12968	116	0.54773	1.74658	Pass	Normalized Protein eXpression	nan
O60449	116	1.60914	1.71885	Pass	Normalized Protein eXpression	nan
P63241	116	1.04843	1.04843	Pass	Normalized Protein eXpression	nan
Q04637	116	1.02182	5.8739	Pass	Normalized Protein eXpression	nan
P10747	116	1.69189	1.69189	Pass	Normalized Protein eXpression	nan
Q03431	116	0.89964	1.86323	Pass	Normalized Protein eXpression	nan
Q13490	116	0.97434	1.05951	Pass	Normalized Protein eXpression	nan
P28845	116	0.85422	3.10815	Pass	Normalized Protein eXpression	nan
P35240	116	-0.91764	-0.91764	Pass	Normalized Protein eXpression	nan
Q9HCM2	116	1.21399	7.62958	Pass	Normalized Protein eXpression	nan
Q9UQQ2	116	1.47484	3.49547	Pass	Normalized Protein eXpression	nan
Q96P31	116	1.13146	1.5831	Pass	Normalized Protein eXpression	nan
Q07065	116	0.92759	4.39132	Pass	Normalized Protein eXpression	nan
P05412	116	0.44482	0.44482	Pass	Normalized Protein eXpression	nan
O94992	116	0.87784	4.91184	Pass	Normalized Protein eXpression	nan
Q8WXI8	116	-0.49584	1.35852	Pass	Normalized Protein eXpression	nan
Q04759	116	1.21837	2.88314	Pass	Normalized Protein eXpression	nan
P16455	116	0.60363	4.94827	Pass	Normalized Protein eXpression	nan
Q9NP99	116	-3.27533	-0.84115	Pass	Normalized Protein eXpression	nan
P78310	116	0.39769	2.83555	Pass	Normalized Protein eXpression	nan
P22301	116	1.6296	3.87736	Pass	Normalized Protein eXpression	nan
P78362	116	0.43217	0.43217	Pass	Normalized Protein eXpression	nan
Q13241	116	1.34491	6.37457	Pass	Normalized Protein eXpression	nan
O14867	116	0.97071	1.72329	Pass	Normalized Protein eXpression	nan
Q6ZUJ8	116	0.9965	2.57633	Pass	Normalized Protein eXpression	nan
O43597	116	1.19063	2.56616	Pass	Normalized Protein eXpression	nan
P52823	116	0.51524	6.29524	Pass	Normalized Protein eXpression	nan
P27540	116	2.92929	2.92929	Pass	Normalized Protein eXpression	nan
P58499	116	1.00622	4.3996	Pass	Normalized Protein eXpression	nan
O60880	116	0.77129	1.90802	Pass	Normalized Protein eXpression	nan
Q05084	116	1.46808	1.72648	Pass	Normalized Protein eXpression	nan
O00273	116	0.82064	5.40039	Pass	Normalized Protein eXpression	nan
Q96PD2	116	0.57076	8.13167	Pass	Normalized Protein eXpression	nan
Q6DN72	116	0.43869	4.34256	Pass	Normalized Protein eXpression	nan
O76036	116	0.94884	1.81324	Pass	Normalized Protein eXpression	nan
P48061	116	1.16403	1.16403	Pass	Normalized Protein eXpression	nan
P15514	116	0.76687	2.10797	Pass	Normalized Protein eXpression	nan
Q8IU57	116	1.10678	1.10678	Pass	Normalized Protein eXpression	nan
Q9UN19	116	1.5414	2.38587	Pass	Normalized Protein eXpression	nan
Q9Y2J8	116	1.06422	1.06422	Pass	Normalized Protein eXpression	nan
Q9Y3P8	116	0.76831	2.92501	Pass	Normalized Protein eXpression	nan
P48740	116	0.03242	2.52255	Pass	Normalized Protein eXpression	nan
Q9UQV4	116	1.13762	3.63825	Pass	Normalized Protein eXpression	nan
Q9BXN2	116	0.81368	2.60684	Pass	Normalized Protein eXpression	nan
Q6EIG7	116	0.6826	1.1819	Pass	Normalized Protein eXpression	nan
O95786	116	1.15559	2.83474	Pass	Normalized Protein eXpression	nan
P42701	116	0.98978	1.70571	Pass	Normalized Protein eXpression	nan
Q92844	116	1.75015	2.75441	Pass	Normalized Protein eXpression	nan
Q9UKX5	116	0.84376	2.16662	Pass	Normalized Protein eXpression	nan
P52294	116	0.82712	0.82712	Pass	Normalized Protein eXpression	nan
P18627	116	1.08066	2.54927	Pass	Normalized Protein eXpression	nan
P05113	116	0.64146	2.79667	Pass	Normalized Protein eXpression	nan
Q01151	116	0.78714	2.92602	Pass	Normalized Protein eXpression	nan
P18564	116	0.79855	3.02849	Pass	Normalized Protein eXpression	nan
P78410	116	0.8247	2.89341	Pass	Normalized Protein eXpression	nan
P10145	116	1.76831	5.80414	Pass	Normalized Protein eXpression	nan
Q07011	116	0.06083	4.37008	Pass	Normalized Protein eXpression	nan
Q02763	116	1.35677	7.10388	Pass	Normalized Protein eXpression	nan
P80098	116	0.76805	3.06422	Pass	Normalized Protein eXpression	nan
P29965	116	1.11253	6.55762	Pass	Normalized Protein eXpression	nan
P01583	116	2.19049	2.19049	Pass	Normalized Protein eXpression	nan
Q9BZW8	116	0.68579	5.90933	Pass	Normalized Protein eXpression	nan
P01133	116	1.10642	9.01625	Pass	Normalized Protein eXpression	nan
Q15389	116	0.64209	8.45049	Pass	Normalized Protein eXpression	nan
P13232	116	0.84021	3.50721	Pass	Normalized Protein eXpression	nan
P49763	116	1.72873	7.0085	Pass	Normalized Protein eXpression	nan
Q9Y653	116	0.69203	0.69203	Pass	Normalized Protein eXpression	nan
P13500	116	0.61148	10.24956	Pass	Normalized Protein eXpression	nan
O95727	116	0.32476	3.84459	Pass	Normalized Protein eXpression	nan
O14625	116	1.04797	9.59202	Pass	Normalized Protein eXpression	nan
Q99616	116	0.99965	8.63564	Pass	Normalized Protein eXpression	nan
P50591	116	0.29771	7.23182	Pass	Normalized Protein eXpression	nan
Q07325	116	0.74738	6.36706	Pass	Normalized Protein eXpression	nan
P01732	116	0.77683	8.73887	Pass	Normalized Protein eXpression	nan
Q16790	116	-0.03299	3.13638	Pass	Normalized Protein eXpression	nan
P01574	116	1.09494	1.09494	Pass	Normalized Protein eXpression	nan
P00813	116	-0.47292	2.43442	Pass	Normalized Protein eXpression	nan
P01730	116	-0.96613	0.24715	Pass	Normalized Protein eXpression	nan
P29474	116	0.54836	1.55908	Pass	Normalized Protein eXpression	nan
P60568	116	0.73162	0.73162	Pass	Normalized Protein eXpression	nan
O00182	116	1.74286	6.92493	Pass	Normalized Protein eXpression	nan
P35968	116	-0.31619	6.80749	Pass	Normalized Protein eXpression	nan
P25942	116	0.96605	11.58071	Pass	Normalized Protein eXpression	nan
Q14116	116	0.81842	8.13557	Pass	Normalized Protein eXpression	nan
P20718	116	1.44801	5.67598	Pass	Normalized Protein eXpression	nan
P49767	116	-0.83065	0.4797	Pass	Normalized Protein eXpression	nan
P01137	116	0.30101	1.34922	Pass	Normalized Protein eXpression	nan
P09341	116	2.51127	9.58168	Pass	Normalized Protein eXpression	nan
O43557	116	1.48542	4.27841	Pass	Normalized Protein eXpression	nan
O95760	116	1.17001	1.17001	Pass	Normalized Protein eXpression	nan
O43508	116	0.57673	7.86458	Pass	Normalized Protein eXpression	nan
P01127	116	1.2306	11.028	Pass	Normalized Protein eXpression	nan
Q15116	116	0.96388	2.37282	Pass	Normalized Protein eXpression	nan
P48023	116	1.08608	4.85856	Pass	Normalized Protein eXpression	nan
Q99731	116	1.09786	8.77876	Pass	Normalized Protein eXpression	nan
P80075	116	0.93715	7.54139	Pass	Normalized Protein eXpression	nan
P13236	116	1.23142	7.06207	Pass	Normalized Protein eXpression	nan
Q14213,P29459	116	0.69935	0.69935	Pass	Normalized Protein eXpression	nan
P09382	116	0.93308	6.27958	Pass	Normalized Protein eXpression	nan
Q9NZQ7	116	1.38518	4.10856	Pass	Normalized Protein eXpression	nan
P26842	116	1.32784	6.94239	Pass	Normalized Protein eXpression	nan
P42830	116	1.09124	10.50797	Pass	Normalized Protein eXpression	nan
P14210	116	1.18589	6.72231	Pass	Normalized Protein eXpression	nan
P12544	116	-0.52628	4.99037	Pass	Normalized Protein eXpression	nan
P09601	116	2.59798	12.03748	Pass	Normalized Protein eXpression	nan
P78423	116	0.23477	4.86407	Pass	Normalized Protein eXpression	nan
P02778	116	-0.49055	7.5471	Pass	Normalized Protein eXpression	nan
P32970	116	0.25899	1.7466	Pass	Normalized Protein eXpression	nan
Q9NP84	116	0.98125	5.34945	Pass	Normalized Protein eXpression	nan
P55773	116	1.08332	8.91182	Pass	Normalized Protein eXpression	nan
P06127	116	0.26383	4.1531	Pass	Normalized Protein eXpression	nan
P10147	116	0.78595	5.22199	Pass	Normalized Protein eXpression	nan
P09237	116	1.39934	10.81606	Pass	Normalized Protein eXpression	nan
P07585	116	0.79796	4.14341	Pass	Normalized Protein eXpression	nan
O75509	116	0.78951	7.09563	Pass	Normalized Protein eXpression	nan
P43489	116	1.80556	2.98602	Pass	Normalized Protein eXpression	nan
Q29983,Q29980	116	0.12298	0.12298	Pass	Normalized Protein eXpression	nan
Q92583	116	0.15595	8.08972	Pass	Normalized Protein eXpression	nan
P21246	116	-0.40973	-0.40973	Pass	Normalized Protein eXpression	nan
P01579	116	1.21747	1.21747	Pass	Normalized Protein eXpression	nan
Q14790	116	0.59442	5.25028	Pass	Normalized Protein eXpression	nan
O75144	116	0.86695	4.87003	Pass	Normalized Protein eXpression	nan
P39900	116	-0.30081	4.48697	Pass	Normalized Protein eXpression	nan
O43927	116	0.39592	7.65206	Pass	Normalized Protein eXpression	nan
Q9BQ51	116	0.06975	1.98838	Pass	Normalized Protein eXpression	nan
P15692	116	1.26213	7.42191	Pass	Normalized Protein eXpression	nan
P05112	116	-0.13459	-0.13459	Pass	Normalized Protein eXpression	nan
Q9HBE4	116	1.1857	1.1857	Pass	Normalized Protein eXpression	nan
P35225	116	1.01539	1.01539	Pass	Normalized Protein eXpression	nan
P78556	116	0.99503	6.30343	Pass	Normalized Protein eXpression	nan
P01375	116	1.40285	1.40285	Pass	Normalized Protein eXpression	nan
P10144	116	0.54187	2.74776	Pass	Normalized Protein eXpression	nan
P29459,P29460	116	-0.00596	4.73412	Pass	Normalized Protein eXpression	nan
P09603	116	-0.50076	7.36412	Pass	Normalized Protein eXpression	nan
Q9H6B4	116	1.11092	2.47097	Pass	Normalized Protein eXpression	nan
Q96JA1	116	1.14658	2.73452	Pass	Normalized Protein eXpression	nan
O95502	116	1.28086	3.38753	Pass	Normalized Protein eXpression	nan
P23526	116	1.55207	1.55207	Pass	Normalized Protein eXpression	nan
P52888	116	1.77792	6.70047	Pass	Normalized Protein eXpression	nan
P43234	116	0.50211	2.15393	Pass	Normalized Protein eXpression	nan
Q96LA6	116	1.30854	4.9153	Pass	Normalized Protein eXpression	nan
Q04900	116	1.13971	4.46677	Pass	Normalized Protein eXpression	nan
P20711	116	1.16815	7.16796	Pass	Normalized Protein eXpression	nan
Q9NPH0	116	0.77476	4.46433	Pass	Normalized Protein eXpression	nan
Q03403	116	-0.01481	3.84669	Pass	Normalized Protein eXpression	nan
P25815	116	1.34157	1.34157	Pass	Normalized Protein eXpression	nan
O15123	116	0.81732	1.68604	Pass	Normalized Protein eXpression	nan
Q9Y5K6	116	1.55884	4.77645	Pass	Normalized Protein eXpression	nan
O43827	116	0.35752	0.94873	Pass	Normalized Protein eXpression	nan
Q9NY25	116	1.18984	4.08639	Pass	Normalized Protein eXpression	nan
Q9GZM7	116	1.05249	3.55348	Pass	Normalized Protein eXpression	nan
P35754	116	1.85123	1.85123	Pass	Normalized Protein eXpression	nan
P09104	116	1.33845	4.60594	Pass	Normalized Protein eXpression	nan
